Gene,SetType,DiseaseType
60412,disease,Syndrome1
10640,disease,Syndrome1
54536,disease,Syndrome1
11340,disease,Syndrome1
5393,disease,Syndrome1
2159,disease,Syndrome1
50848,disease,Syndrome1
2161,disease,Syndrome1
2162,disease,Syndrome1
2158,disease,Syndrome1
92689,disease,Syndrome1
81558,disease,Syndrome1
150864,disease,Syndrome1
54954,disease,Syndrome1
57579,disease,Syndrome1
51306,disease,Syndrome1
26355,disease,Syndrome1
221061,disease,Syndrome1
345757,disease,Syndrome1
283635,disease,Syndrome1
8603,disease,Syndrome1
54540,disease,Syndrome1
200232,disease,Syndrome1
388799,disease,Syndrome1
54757,disease,Syndrome1
9917,disease,Syndrome1
84915,disease,Syndrome1
9130,disease,Syndrome1
51307,disease,Syndrome1
81610,disease,Syndrome1
25940,disease,Syndrome1
283742,disease,Syndrome1
22909,disease,Syndrome1
2187,disease,Syndrome1
10160,disease,Syndrome1
9855,disease,Syndrome1
79675,disease,Syndrome1
22868,disease,Syndrome1
2199,disease,Syndrome1
129804,disease,Syndrome1
84467,disease,Syndrome1
25827,disease,Syndrome1
26233,disease,Syndrome1
26267,disease,Syndrome1
80204,disease,Syndrome1
26232,disease,Syndrome1
26260,disease,Syndrome1
23219,disease,Syndrome1
150726,disease,Syndrome1
93611,disease,Syndrome1
26270,disease,Syndrome1
84261,disease,Syndrome1
2204,disease,Syndrome1
2207,disease,Syndrome1
9873,disease,Syndrome1
9637,disease,Syndrome1
2255,disease,Syndrome1
143282,disease,Syndrome1
10875,disease,Syndrome1
161247,disease,Syndrome1
2312,disease,Syndrome1
55640,disease,Syndrome1
2335,disease,Syndrome1
252995,disease,Syndrome1
2348,disease,Syndrome1
2350,disease,Syndrome1
3171,disease,Syndrome1
27086,disease,Syndrome1
8790,disease,Syndrome1
23401,disease,Syndrome1
84978,disease,Syndrome1
2530,disease,Syndrome1
53827,disease,Syndrome1
9568,disease,Syndrome1
2561,disease,Syndrome1
2562,disease,Syndrome1
2563,disease,Syndrome1
2568,disease,Syndrome1
9514,disease,Syndrome1
2581,disease,Syndrome1
2582,disease,Syndrome1
114805,disease,Syndrome1
117248,disease,Syndrome1
64409,disease,Syndrome1
374378,disease,Syndrome1
8693,disease,Syndrome1
11227,disease,Syndrome1
11226,disease,Syndrome1
51809,disease,Syndrome1
26290,disease,Syndrome1
50614,disease,Syndrome1
168391,disease,Syndrome1
442117,disease,Syndrome1
64762,disease,Syndrome1
51313,disease,Syndrome1
2628,disease,Syndrome1
23464,disease,Syndrome1
7485,disease,Syndrome1
2676,disease,Syndrome1
84296,disease,Syndrome1
2697,disease,Syndrome1
2720,disease,Syndrome1
79411,disease,Syndrome1
89944,disease,Syndrome1
113263,disease,Syndrome1
26035,disease,Syndrome1
51031,disease,Syndrome1
55830,disease,Syndrome1
51228,disease,Syndrome1
388323,disease,Syndrome1
2746,disease,Syndrome1
2747,disease,Syndrome1
10249,disease,Syndrome1
92292,disease,Syndrome1
9535,disease,Syndrome1
10672,disease,Syndrome1
79158,disease,Syndrome1
127845,disease,Syndrome1
2805,disease,Syndrome1
2806,disease,Syndrome1
8733,disease,Syndrome1
7918,disease,Syndrome1
2817,disease,Syndrome1
170589,disease,Syndrome1
2821,disease,Syndrome1
11321,disease,Syndrome1
2859,disease,Syndrome1
2875,disease,Syndrome1
84706,disease,Syndrome1
2890,disease,Syndrome1
2893,disease,Syndrome1
2902,disease,Syndrome1
2903,disease,Syndrome1
116443,disease,Syndrome1
55876,disease,Syndrome1
1687,disease,Syndrome1
2932,disease,Syndrome1
2948,disease,Syndrome1
2961,disease,Syndrome1
83606,disease,Syndrome1
2983,disease,Syndrome1
60558,disease,Syndrome1
3001,disease,Syndrome1
3002,disease,Syndrome1
2999,disease,Syndrome1
3003,disease,Syndrome1
3004,disease,Syndrome1
8971,disease,Syndrome1
333932,disease,Syndrome1
644914,disease,Syndrome1
115482696,disease,Syndrome1
3026,disease,Syndrome1
201562,disease,Syndrome1
9421,disease,Syndrome1
115106,disease,Syndrome1
26762,disease,Syndrome1
54985,disease,Syndrome1
3059,disease,Syndrome1
143279,disease,Syndrome1
283450,disease,Syndrome1
9931,disease,Syndrome1
8924,disease,Syndrome1
3074,disease,Syndrome1
124790,disease,Syndrome1
3082,disease,Syndrome1
3083,disease,Syndrome1
3087,disease,Syndrome1
11147,disease,Syndrome1
135114,disease,Syndrome1
3098,disease,Syndrome1
3105,disease,Syndrome1
3106,disease,Syndrome1
3107,disease,Syndrome1
3108,disease,Syndrome1
3156,disease,Syndrome1
3162,disease,Syndrome1
3166,disease,Syndrome1
3172,disease,Syndrome1
10949,disease,Syndrome1
3188,disease,Syndrome1
3190,disease,Syndrome1
29911,disease,Syndrome1
84376,disease,Syndrome1
3200,disease,Syndrome1
3201,disease,Syndrome1
3231,disease,Syndrome1
3240,disease,Syndrome1
54969,disease,Syndrome1
3249,disease,Syndrome1
3250,disease,Syndrome1
3263,disease,Syndrome1
9653,disease,Syndrome1
222537,disease,Syndrome1
374875,disease,Syndrome1
3291,disease,Syndrome1
51170,disease,Syndrome1
345275,disease,Syndrome1
51171,disease,Syndrome1
3356,disease,Syndrome1
9177,disease,Syndrome1
170572,disease,Syndrome1
200909,disease,Syndrome1
285242,disease,Syndrome1
3363,disease,Syndrome1
3385,disease,Syndrome1
3620,disease,Syndrome1
122509,disease,Syndrome1
10437,disease,Syndrome1
3454,disease,Syndrome1
3458,disease,Syndrome1
26160,disease,Syndrome1
57560,disease,Syndrome1
57722,disease,Syndrome1
3480,disease,Syndrome1
3481,disease,Syndrome1
3486,disease,Syndrome1
53833,disease,Syndrome1
59067,disease,Syndrome1
50615,disease,Syndrome1
58985,disease,Syndrome1
3561,disease,Syndrome1
9235,disease,Syndrome1
146433,disease,Syndrome1
3569,disease,Syndrome1
196294,disease,Syndrome1
83943,disease,Syndrome1
10989,disease,Syndrome1
54556,disease,Syndrome1
55924,disease,Syndrome1
54617,disease,Syndrome1
83444,disease,Syndrome1
55726,disease,Syndrome1
55656,disease,Syndrome1
27152,disease,Syndrome1
10526,disease,Syndrome1
132141,disease,Syndrome1
134728,disease,Syndrome1
64207,disease,Syndrome1
51015,disease,Syndrome1
3674,disease,Syndrome1
3678,disease,Syndrome1
3683,disease,Syndrome1
3688,disease,Syndrome1
3689,disease,Syndrome1
3709,disease,Syndrome1
150771,disease,Syndrome1
390243,disease,Syndrome1
3714,disease,Syndrome1
120425,disease,Syndrome1
3725,disease,Syndrome1
84056,disease,Syndrome1
143879,disease,Syndrome1
55709,disease,Syndrome1
84078,disease,Syndrome1
253980,disease,Syndrome1
65987,disease,Syndrome1
200845,disease,Syndrome1
23351,disease,Syndrome1
9851,disease,Syndrome1
653319,disease,Syndrome1
57691,disease,Syndrome1
23588,disease,Syndrome1
57565,disease,Syndrome1
11275,disease,Syndrome1
51088,disease,Syndrome1
55958,disease,Syndrome1
3816,disease,Syndrome1
5655,disease,Syndrome1
11012,disease,Syndrome1
43849,disease,Syndrome1
26085,disease,Syndrome1
43847,disease,Syndrome1
55554,disease,Syndrome1
3817,disease,Syndrome1
9622,disease,Syndrome1
5653,disease,Syndrome1
5650,disease,Syndrome1
11202,disease,Syndrome1
284366,disease,Syndrome1
3818,disease,Syndrome1
83999,disease,Syndrome1
3848,disease,Syndrome1
3858,disease,Syndrome1
3861,disease,Syndrome1
54474,disease,Syndrome1
112970,disease,Syndrome1
8942,disease,Syndrome1
284217,disease,Syndrome1
3908,disease,Syndrome1
3911,disease,Syndrome1
3914,disease,Syndrome1
3915,disease,Syndrome1
7805,disease,Syndrome1
81606,disease,Syndrome1
3931,disease,Syndrome1
389812,disease,Syndrome1
3938,disease,Syndrome1
3939,disease,Syndrome1
3945,disease,Syndrome1
114823,disease,Syndrome1
137994,disease,Syndrome1
85329,disease,Syndrome1
29124,disease,Syndrome1
56891,disease,Syndrome1
148003,disease,Syndrome1
3960,disease,Syndrome1
284194,disease,Syndrome1
654346,disease,Syndrome1
3982,disease,Syndrome1
200879,disease,Syndrome1
55788,disease,Syndrome1
4008,disease,Syndrome1
348801,disease,Syndrome1
222484,disease,Syndrome1
9361,disease,Syndrome1
91694,disease,Syndrome1
4017,disease,Syndrome1
4018,disease,Syndrome1
9404,disease,Syndrome1
286006,disease,Syndrome1
4057,disease,Syndrome1
256586,disease,Syndrome1
4069,disease,Syndrome1
8216,disease,Syndrome1
28992,disease,Syndrome1
9935,disease,Syndrome1
9500,disease,Syndrome1
115416,disease,Syndrome1
4125,disease,Syndrome1
4129,disease,Syndrome1
4133,disease,Syndrome1
7786,disease,Syndrome1
9175,disease,Syndrome1
11184,disease,Syndrome1
55700,disease,Syndrome1
5594,disease,Syndrome1
1432,disease,Syndrome1
5595,disease,Syndrome1
5648,disease,Syndrome1
10747,disease,Syndrome1
114785,disease,Syndrome1
51562,disease,Syndrome1
10150,disease,Syndrome1
4170,disease,Syndrome1
9656,disease,Syndrome1
4193,disease,Syndrome1
4199,disease,Syndrome1
4200,disease,Syndrome1
84246,disease,Syndrome1
9412,disease,Syndrome1
90390,disease,Syndrome1
9443,disease,Syndrome1
1953,disease,Syndrome1
1955,disease,Syndrome1
151194,disease,Syndrome1
29081,disease,Syndrome1
196410,disease,Syndrome1
10227,disease,Syndrome1
79157,disease,Syndrome1
256471,disease,Syndrome1
4253,disease,Syndrome1
142678,disease,Syndrome1
4277,disease,Syndrome1
90007,disease,Syndrome1
54468,disease,Syndrome1
145282,disease,Syndrome1
406986,disease,Syndrome1
100126318,disease,Syndrome1
83881,disease,Syndrome1
4288,disease,Syndrome1
4300,disease,Syndrome1
4324,disease,Syndrome1
4325,disease,Syndrome1
4326,disease,Syndrome1
4327,disease,Syndrome1
9313,disease,Syndrome1
118856,disease,Syndrome1
8511,disease,Syndrome1
64386,disease,Syndrome1
56547,disease,Syndrome1
4317,disease,Syndrome1
4330,disease,Syndrome1
92597,disease,Syndrome1
80168,disease,Syndrome1
79710,disease,Syndrome1
51660,disease,Syndrome1
25874,disease,Syndrome1
4359,disease,Syndrome1
117195,disease,Syndrome1
84245,disease,Syndrome1
727957,disease,Syndrome1
140699,disease,Syndrome1
6150,disease,Syndrome1
57129,disease,Syndrome1
54534,disease,Syndrome1
10240,disease,Syndrome1
345222,disease,Syndrome1
4485,disease,Syndrome1
4487,disease,Syndrome1
4488,disease,Syndrome1
80298,disease,Syndrome1
4528,disease,Syndrome1
9110,disease,Syndrome1
23517,disease,Syndrome1
9788,disease,Syndrome1
143662,disease,Syndrome1
4602,disease,Syndrome1
29104,disease,Syndrome1
24142,disease,Syndrome1
266812,disease,Syndrome1
63908,disease,Syndrome1
57106,disease,Syndrome1
26151,disease,Syndrome1
51517,disease,Syndrome1
10499,disease,Syndrome1
54602,disease,Syndrome1
4728,disease,Syndrome1
4723,disease,Syndrome1
5818,disease,Syndrome1
5819,disease,Syndrome1
25945,disease,Syndrome1
81607,disease,Syndrome1
4744,disease,Syndrome1
4741,disease,Syndrome1
6787,disease,Syndrome1
4790,disease,Syndrome1
9054,disease,Syndrome1
4803,disease,Syndrome1
51199,disease,Syndrome1
4815,disease,Syndrome1
25934,disease,Syndrome1
79570,disease,Syndrome1
85409,disease,Syndrome1
28512,disease,Syndrome1
51701,disease,Syndrome1
161424,disease,Syndrome1
4843,disease,Syndrome1
100996763,disease,Syndrome1
50508,disease,Syndrome1
29881,disease,Syndrome1
4886,disease,Syndrome1
4901,disease,Syndrome1
26012,disease,Syndrome1
84081,disease,Syndrome1
123803,disease,Syndrome1
4914,disease,Syndrome1
80224,disease,Syndrome1
134492,disease,Syndrome1
83594,disease,Syndrome1
256281,disease,Syndrome1
83540,disease,Syndrome1
220323,disease,Syndrome1
4942,disease,Syndrome1
54959,disease,Syndrome1
283298,disease,Syndrome1
169611,disease,Syndrome1
25903,disease,Syndrome1
4986,disease,Syndrome1
4999,disease,Syndrome1
114884,disease,Syndrome1
26031,disease,Syndrome1
114882,disease,Syndrome1
734,disease,Syndrome1
26578,disease,Syndrome1
51633,disease,Syndrome1
341350,disease,Syndrome1
5033,disease,Syndrome1
80336,disease,Syndrome1
54873,disease,Syndrome1
152559,disease,Syndrome1
85315,disease,Syndrome1
344838,disease,Syndrome1
5098,disease,Syndrome1
399909,disease,Syndrome1
64430,disease,Syndrome1
58488,disease,Syndrome1
9468,disease,Syndrome1
5154,disease,Syndrome1
56034,disease,Syndrome1
8050,disease,Syndrome1
149420,disease,Syndrome1
5164,disease,Syndrome1
375033,disease,Syndrome1
55825,disease,Syndrome1
8864,disease,Syndrome1
5190,disease,Syndrome1
80055,disease,Syndrome1
84547,disease,Syndrome1
267004,disease,Syndrome1
5236,disease,Syndrome1
9489,disease,Syndrome1
9678,disease,Syndrome1
5256,disease,Syndrome1
5257,disease,Syndrome1
90102,disease,Syndrome1
162466,disease,Syndrome1
84457,disease,Syndrome1
85007,disease,Syndrome1
63895,disease,Syndrome1
80119,disease,Syndrome1
23556,disease,Syndrome1
80235,disease,Syndrome1
118788,disease,Syndrome1
5290,disease,Syndrome1
5293,disease,Syndrome1
57095,disease,Syndrome1
5313,disease,Syndrome1
5315,disease,Syndrome1
5318,disease,Syndrome1
8502,disease,Syndrome1
5319,disease,Syndrome1
153770,disease,Syndrome1
5324,disease,Syndrome1
5327,disease,Syndrome1
25894,disease,Syndrome1
57475,disease,Syndrome1
9842,disease,Syndrome1
1263,disease,Syndrome1
5360,disease,Syndrome1
10154,disease,Syndrome1
9240,disease,Syndrome1
5411,disease,Syndrome1
100528030,disease,Syndrome1
5426,disease,Syndrome1
661,disease,Syndrome1
5444,disease,Syndrome1
64091,disease,Syndrome1
5450,disease,Syndrome1
5468,disease,Syndrome1
10891,disease,Syndrome1
8497,disease,Syndrome1
10105,disease,Syndrome1
57460,disease,Syndrome1
170954,disease,Syndrome1
129285,disease,Syndrome1
5509,disease,Syndrome1
55012,disease,Syndrome1
9701,disease,Syndrome1
118471,disease,Syndrome1
56980,disease,Syndrome1
153768,disease,Syndrome1
10216,disease,Syndrome1
5578,disease,Syndrome1
5583,disease,Syndrome1
23683,disease,Syndrome1
79706,disease,Syndrome1
80758,disease,Syndrome1
84726,disease,Syndrome1
80863,disease,Syndrome1
5644,disease,Syndrome1
8492,disease,Syndrome1
10942,disease,Syndrome1
64063,disease,Syndrome1
83886,disease,Syndrome1
5646,disease,Syndrome1
260429,disease,Syndrome1
146547,disease,Syndrome1
136242,disease,Syndrome1
339501,disease,Syndrome1
150527,disease,Syndrome1
339906,disease,Syndrome1
377047,disease,Syndrome1
100287362,disease,Syndrome1
345062,disease,Syndrome1
29122,disease,Syndrome1
339105,disease,Syndrome1
221191,disease,Syndrome1
203074,disease,Syndrome1
400668,disease,Syndrome1
136541,disease,Syndrome1
5652,disease,Syndrome1
5657,disease,Syndrome1
23550,disease,Syndrome1
389362,disease,Syndrome1
9051,disease,Syndrome1
58155,disease,Syndrome1
442213,disease,Syndrome1
5731,disease,Syndrome1
5738,disease,Syndrome1
5742,disease,Syndrome1
5743,disease,Syndrome1
2185,disease,Syndrome1
114971,disease,Syndrome1
5799,disease,Syndrome1
5836,disease,Syndrome1
5837,disease,Syndrome1
25797,disease,Syndrome1
84074,disease,Syndrome1
55647,disease,Syndrome1
51715,disease,Syndrome1
5865,disease,Syndrome1
115273,disease,Syndrome1
10244,disease,Syndrome1
5884,disease,Syndrome1
10635,disease,Syndrome1
5900,disease,Syndrome1
10267,disease,Syndrome1
57610,disease,Syndrome1
26953,disease,Syndrome1
65059,disease,Syndrome1
5913,disease,Syndrome1
55225,disease,Syndrome1
10616,disease,Syndrome1
10137,disease,Syndrome1
9904,disease,Syndrome1
5935,disease,Syndrome1
55544,disease,Syndrome1
83759,disease,Syndrome1
5939,disease,Syndrome1
157506,disease,Syndrome1
8434,disease,Syndrome1
221035,disease,Syndrome1
92840,disease,Syndrome1
5649,disease,Syndrome1
5972,disease,Syndrome1
55196,disease,Syndrome1
117584,disease,Syndrome1
55312,disease,Syndrome1
10737,disease,Syndrome1
55159,disease,Syndrome1
5994,disease,Syndrome1
57414,disease,Syndrome1
25807,disease,Syndrome1
55288,disease,Syndrome1
196383,disease,Syndrome1
60561,disease,Syndrome1
53820,disease,Syndrome1
55005,disease,Syndrome1
7732,disease,Syndrome1
9604,disease,Syndrome1
81847,disease,Syndrome1
57674,disease,Syndrome1
11237,disease,Syndrome1
26015,disease,Syndrome1
6142,disease,Syndrome1
10799,disease,Syndrome1
6240,disease,Syndrome1
26156,disease,Syndrome1
64755,disease,Syndrome1
112611,disease,Syndrome1
10069,disease,Syndrome1
6257,disease,Syndrome1
6275,disease,Syndrome1
6294,disease,Syndrome1
9667,disease,Syndrome1
344658,disease,Syndrome1
79685,disease,Syndrome1
89958,disease,Syndrome1
9092,disease,Syndrome1
152579,disease,Syndrome1
6447,disease,Syndrome1
132320,disease,Syndrome1
6331,disease,Syndrome1
6342,disease,Syndrome1
222663,disease,Syndrome1
6389,disease,Syndrome1
195814,disease,Syndrome1
121214,disease,Syndrome1
23478,disease,Syndrome1
90701,disease,Syndrome1
83642,disease,Syndrome1
223117,disease,Syndrome1
9723,disease,Syndrome1
64218,disease,Syndrome1
54910,disease,Syndrome1
10505,disease,Syndrome1
9037,disease,Syndrome1
54437,disease,Syndrome1
10500,disease,Syndrome1
80031,disease,Syndrome1
8482,disease,Syndrome1
57337,disease,Syndrome1
51091,disease,Syndrome1
347735,disease,Syndrome1
55209,disease,Syndrome1
83852,disease,Syndrome1
10262,disease,Syndrome1
375035,disease,Syndrome1
344558,disease,Syndrome1
6470,disease,Syndrome1
6476,disease,Syndrome1
23411,disease,Syndrome1
6558,disease,Syndrome1
6559,disease,Syndrome1
84561,disease,Syndrome1
56996,disease,Syndrome1
26503,disease,Syndrome1
63910,disease,Syndrome1
116843,disease,Syndrome1
6574,disease,Syndrome1
55356,disease,Syndrome1
10165,disease,Syndrome1
10166,disease,Syndrome1
89874,disease,Syndrome1
29957,disease,Syndrome1
203427,disease,Syndrome1
283130,disease,Syndrome1
91137,disease,Syndrome1
10559,disease,Syndrome1
7355,disease,Syndrome1
80255,disease,Syndrome1
80723,disease,Syndrome1
206358,disease,Syndrome1
219855,disease,Syndrome1
2542,disease,Syndrome1
81539,disease,Syndrome1
153129,disease,Syndrome1
30061,disease,Syndrome1
84102,disease,Syndrome1
23446,disease,Syndrome1
57153,disease,Syndrome1
126969,disease,Syndrome1
204962,disease,Syndrome1
84925,disease,Syndrome1
83959,disease,Syndrome1
113278,disease,Syndrome1
130814,disease,Syndrome1
6530,disease,Syndrome1
6532,disease,Syndrome1
157724,disease,Syndrome1
57709,disease,Syndrome1
6542,disease,Syndrome1
84889,disease,Syndrome1
6545,disease,Syndrome1
8140,disease,Syndrome1
9057,disease,Syndrome1
84138,disease,Syndrome1
9056,disease,Syndrome1
11136,disease,Syndrome1
10479,disease,Syndrome1
23315,disease,Syndrome1
128710,disease,Syndrome1
9126,disease,Syndrome1
56006,disease,Syndrome1
389203,disease,Syndrome1
221491,disease,Syndrome1
6609,disease,Syndrome1
57154,disease,Syndrome1
6591,disease,Syndrome1
25992,disease,Syndrome1
50854,disease,Syndrome1
389084,disease,Syndrome1
6641,disease,Syndrome1
57231,disease,Syndrome1
122809,disease,Syndrome1
11063,disease,Syndrome1
93349,disease,Syndrome1
389058,disease,Syndrome1
53340,disease,Syndrome1
6683,disease,Syndrome1
132671,disease,Syndrome1
56848,disease,Syndrome1
169981,disease,Syndrome1
6690,disease,Syndrome1
90853,disease,Syndrome1
83932,disease,Syndrome1
10252,disease,Syndrome1
6714,disease,Syndrome1
9901,disease,Syndrome1
8406,disease,Syndrome1
27286,disease,Syndrome1
51188,disease,Syndrome1
6747,disease,Syndrome1
51066,disease,Syndrome1
6768,disease,Syndrome1
54879,disease,Syndrome1
56910,disease,Syndrome1
6775,disease,Syndrome1
8987,disease,Syndrome1
261729,disease,Syndrome1
6786,disease,Syndrome1
8576,disease,Syndrome1
79991,disease,Syndrome1
55342,disease,Syndrome1
201595,disease,Syndrome1
6783,disease,Syndrome1
387082,disease,Syndrome1
6839,disease,Syndrome1
81493,disease,Syndrome1
163183,disease,Syndrome1
84958,disease,Syndrome1
257397,disease,Syndrome1
255061,disease,Syndrome1
117143,disease,Syndrome1
9015,disease,Syndrome1
83860,disease,Syndrome1
6879,disease,Syndrome1
151647,disease,Syndrome1
25817,disease,Syndrome1
51256,disease,Syndrome1
11138,disease,Syndrome1
54885,disease,Syndrome1
93627,disease,Syndrome1
90843,disease,Syndrome1
6938,disease,Syndrome1
10732,disease,Syndrome1
55346,disease,Syndrome1
6988,disease,Syndrome1
6997,disease,Syndrome1
81550,disease,Syndrome1
79736,disease,Syndrome1
55603,disease,Syndrome1
115572,disease,Syndrome1
7014,disease,Syndrome1
80312,disease,Syndrome1
400629,disease,Syndrome1
374618,disease,Syndrome1
7039,disease,Syndrome1
56906,disease,Syndrome1
83591,disease,Syndrome1
9984,disease,Syndrome1
92610,disease,Syndrome1
200765,disease,Syndrome1
166815,disease,Syndrome1
10440,disease,Syndrome1
9874,disease,Syndrome1
80213,disease,Syndrome1
7108,disease,Syndrome1
51768,disease,Syndrome1
51643,disease,Syndrome1
79905,disease,Syndrome1
146456,disease,Syndrome1
51014,disease,Syndrome1
84216,disease,Syndrome1
84233,disease,Syndrome1
55863,disease,Syndrome1
85013,disease,Syndrome1
23240,disease,Syndrome1
65084,disease,Syndrome1
51524,disease,Syndrome1
55858,disease,Syndrome1
8269,disease,Syndrome1
201931,disease,Syndrome1
440026,disease,Syndrome1
757,disease,Syndrome1
113452,disease,Syndrome1
85025,disease,Syndrome1
157378,disease,Syndrome1
91147,disease,Syndrome1
137695,disease,Syndrome1
56674,disease,Syndrome1
339967,disease,Syndrome1
132724,disease,Syndrome1
9407,disease,Syndrome1
28983,disease,Syndrome1
389208,disease,Syndrome1
283471,disease,Syndrome1
84000,disease,Syndrome1
5651,disease,Syndrome1
7113,disease,Syndrome1
